blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
time-taken-to-cross-the-door-Solution.timeTaken,37,30,17,16,0.44776119402985076
find-indices-with-index-and-value-difference-i-Solution.findIndices,38,29,9,24,0.43283582089552236
find-nearest-right-node-in-binary-tree-Solution.findNeartestRightNode,38,29,13,20,0.43283582089552236
find-pattern-in-infinite-stream-ii-Solution.findPattern,38,29,16,17,0.43283582089552236
minimum-sum-of-squared-difference-Solution.minSumSquareDiff,38,29,14,19,0.43283582089552236
number-of-different-subsequences-gcds-Solution.countDifferentSubsequenceGCDs,38,29,20,13,0.43283582089552236
rearrange-spaces-between-words-Solution.reorderSpaces,39,28,12,21,0.417910447761194
reconstruct-original-digits-from-english-Solution.originalDigits,40,27,13,20,0.40298507462686567
reformat-phone-number-Solution.reformatNumber,40,27,11,22,0.40298507462686567
product-of-two-run-length-encoded-arrays-Solution.findRLEArray,41,26,15,18,0.3880597014925373
permutation-sequence-Solution.getPermutation,42,25,16,17,0.373134328358209
find-pattern-in-infinite-stream-i-Solution.findPattern,46,21,13,20,0.31343283582089554
