blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
find-the-largest-palindrome-divisible-by-k-Solution.largestPalindrome,10,72,1,17,0.8780487804878049
kth-missing-positive-number-Solution.findKthPositive,10,72,1,17,0.8780487804878049
get-watched-videos-by-your-friends-Solution.watchedVideosByFriends,11,71,0,18,0.8658536585365854
longest-subsequence-repeated-k-times-Solution.longestSubsequenceRepeatedK,11,71,0,18,0.8658536585365854
minimize-rounding-error-to-meet-target-Solution.minimizeError,11,71,2,16,0.8658536585365854
minimum-time-to-type-word-using-special-typewriter-Solution.minTimeToType,11,71,0,18,0.8658536585365854
shortest-path-in-a-grid-with-obstacles-elimination-Solution.shortestPath,11,71,1,17,0.8658536585365854
the-dining-philosophers-DiningPhilosophers.wantsToEat,11,71,0,18,0.8658536585365854
unique-paths-iii-Solution.uniquePathsIII,11,71,4,14,0.8658536585365854
check-if-move-is-legal-Solution.checkMove,12,70,0,18,0.8536585365853658
count-sorted-vowel-strings-Solution.countVowelStrings,12,70,1,17,0.8536585365853658
digit-count-in-range-Solution.digitsCount,12,70,1,17,0.8536585365853658
find-edges-in-shortest-paths-Solution.findAnswer,12,70,1,17,0.8536585365853658
game-of-life-Solution.gameOfLife,12,70,1,17,0.8536585365853658
k-similar-strings-Solution.kSimilarity,12,70,2,16,0.8536585365853658
maximize-number-of-nice-divisors-Solution.maxNiceDivisors,12,70,0,18,0.8536585365853658
distribute-repeating-integers-Solution.canDistribute,13,69,0,18,0.8414634146341463
merge-bsts-to-create-single-bst-Solution.canMerge,13,69,1,17,0.8414634146341463
stone-game-ix-Solution.stoneGameIX,13,69,3,15,0.8414634146341463
the-number-of-good-subsets-Solution.numberOfGoodSubsets,13,69,3,15,0.8414634146341463
check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence-Solution.isPrefixOfWord,14,68,2,16,0.8292682926829268
determine-if-two-events-have-conflict-Solution.haveConflict,14,68,0,18,0.8292682926829268
minimum-path-cost-in-a-hidden-grid-Solution.findShortestPath,14,68,3,15,0.8292682926829268
smallest-integer-divisible-by-k-Solution.smallestRepunitDivByK,14,68,1,17,0.8292682926829268
minimum-cost-to-equalize-array-Solution.minCostToEqualizeArray,15,67,1,17,0.8170731707317073
minimum-cost-walk-in-weighted-graph-Solution.minimumCost,15,67,1,17,0.8170731707317073
number-of-ways-to-separate-numbers-Solution.numberOfCombinations,15,67,3,15,0.8170731707317073
strings-differ-by-one-character-Solution.differByOne,15,67,0,18,0.8170731707317073
maximum-star-sum-of-a-graph-Solution.maxStarSum,16,66,1,17,0.8048780487804879
count-days-spent-together-Solution.countDaysTogether,17,65,0,18,0.7926829268292683
execution-of-all-suffix-instructions-staying-in-a-grid-Solution.executeInstructions,17,65,2,16,0.7926829268292683
guess-the-number-using-bitwise-questions-i-Solution.findNumber,17,65,0,18,0.7926829268292683
maximum-score-from-removing-substrings-Solution.maximumGain,17,65,5,13,0.7926829268292683
minimum-adjacent-swaps-to-reach-the-kth-smallest-number-Solution.getMinSwaps,17,65,0,18,0.7926829268292683
verbal-arithmetic-puzzle-Solution.isSolvable,17,65,0,18,0.7926829268292683
duplicate-zeros-Solution.duplicateZeros,18,64,0,18,0.7804878048780488
maximum-employees-to-be-invited-to-a-meeting-Solution.maximumInvitations,18,64,1,17,0.7804878048780488
count-of-sub-multisets-with-bounded-sum-Solution.countSubMultisets,19,63,1,17,0.7682926829268293
find-all-good-strings-Solution.findGoodStrings,21,61,0,18,0.7439024390243902
find-the-occurrence-of-first-almost-equal-substring-Solution.minStartingIndex,21,61,0,18,0.7439024390243902
number-of-subarrays-that-match-a-pattern-ii-Solution.countMatchingSubarrays,21,61,0,18,0.7439024390243902
sum-of-digits-in-base-k-Solution.sumBase,21,61,1,17,0.7439024390243902
k-highest-ranked-items-within-a-price-range-Solution.highestRankedKItems,22,60,4,14,0.7317073170731707
minimum-non-zero-product-of-the-array-elements-Solution.minNonZeroProduct,22,60,1,17,0.7317073170731707
find-substring-with-given-hash-value-Solution.subStrHash,23,59,0,18,0.7195121951219512
maximum-number-of-upgradable-servers-Solution.maxUpgrades,24,58,0,18,0.7073170731707317
erect-the-fence-ii-Solution.outerTrees,25,57,4,14,0.6951219512195121
find-all-possible-recipes-from-given-supplies-Solution.findAllRecipes,25,57,2,16,0.6951219512195121
maximize-score-of-numbers-in-ranges-Solution.maxPossibleScore,25,57,1,17,0.6951219512195121
merge-sorted-array-Solution.merge,26,56,0,18,0.6829268292682927
minimum-time-to-revert-word-to-initial-state-ii-Solution.minimumTimeToInitialState,27,55,5,13,0.6707317073170732
wiggle-sort-ii-Solution2.wiggleSort,27,55,3,15,0.6707317073170732
prime-palindrome-Solution.primePalindrome,28,54,1,17,0.6585365853658537
robot-room-cleaner-Solution.cleanRoom,31,51,0,18,0.6219512195121951
sort-colors-Solution.sortColors,31,51,1,17,0.6219512195121951
minimum-number-of-operations-to-make-string-sorted-Solution.makeStringSorted,32,50,0,18,0.6097560975609756
reverse-string-Solution.reverseString,32,50,2,16,0.6097560975609756
erect-the-fence-Solution.outerTrees,35,47,6,12,0.573170731707317
remove-methods-from-project-Solution.remainingMethods,41,41,4,14,0.5
handling-sum-queries-after-update-Solution.handleQuery,44,38,4,14,0.4634146341463415
set-matrix-zeroes-Solution.setZeroes,44,38,5,13,0.4634146341463415
count-of-integers-Solution.count,48,34,4,14,0.4146341463414634
surrounded-regions-Solution.solve,62,20,5,13,0.24390243902439024
