blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
longest-unequal-adjacent-groups-subsequence-ii-Solution3.getWordsInLongestSubsequence,12,65,0,23,0.8441558441558441
maximum-of-absolute-value-expression-Solution.maxAbsValExpr,12,65,1,22,0.8441558441558441
minimum-cost-to-buy-apples-Solution.minCost,12,65,0,23,0.8441558441558441
modify-graph-edge-weights-Solution.modifiedGraphEdges,12,65,0,23,0.8441558441558441
find-minimum-diameter-after-merging-two-trees-Solution4.minimumDiameterAfterMerge,13,64,0,23,0.8311688311688312
find-the-grid-of-region-average-Solution.resultGrid,13,64,1,22,0.8311688311688312
minimum-changes-to-make-k-semi-palindromes-Solution3.minimumChanges,13,64,0,23,0.8311688311688312
the-most-similar-path-in-a-graph-Solution.mostSimilar,13,64,1,22,0.8311688311688312
get-biggest-three-rhombus-sums-in-a-grid-Solution.getBiggestThree,14,63,1,22,0.8181818181818182
maximum-elegance-of-a-k-length-subsequence-Solution3.findMaximumElegance,14,63,0,23,0.8181818181818182
most-frequent-prime-Solution2.mostFrequentPrime,14,63,0,23,0.8181818181818182
largest-color-value-in-a-directed-graph-Solution.largestPathValue,15,62,0,23,0.8051948051948052
number-of-restricted-paths-from-first-to-last-node-Solution.countRestrictedPaths,15,62,0,23,0.8051948051948052
number-of-ways-to-reach-destination-in-the-grid-Solution2.numberOfWays,16,61,0,23,0.7922077922077922
maximum-balanced-subsequence-sum-Solution3.maxBalancedSubsequenceSum,17,60,0,23,0.7792207792207793
minimum-sum-of-values-by-dividing-array-Solution3.minimumValueSum,17,60,0,23,0.7792207792207793
exam-room-ExamRoom3.seat,19,58,0,23,0.7532467532467533
find-beautiful-indices-in-the-given-array-i-Solution2.beautifulIndices,19,58,0,23,0.7532467532467533
find-beautiful-indices-in-the-given-array-ii-Solution2.beautifulIndices,19,58,0,23,0.7532467532467533
reconstruct-original-digits-from-english-Solution.originalDigits,19,58,0,23,0.7532467532467533
double-modular-exponentiation-Solution.getGoodIndices,21,56,1,22,0.7272727272727273
majority-element-ii-Solution.majorityElement,21,56,0,23,0.7272727272727273
longest-line-of-consecutive-one-in-matrix-Solution.longestLine,22,55,0,23,0.7142857142857143
number-of-people-that-can-be-seen-in-a-grid-Solution3.seePeople,22,55,1,22,0.7142857142857143
maximum-rows-covered-by-columns-Solution.maximumRows,23,54,0,23,0.7012987012987013
find-longest-self-contained-substring-Solution3.maxSubstringLength,26,51,1,22,0.6623376623376623
peaks-in-array-Solution2.countOfPeaks,29,48,1,22,0.6233766233766234
guess-the-majority-in-a-hidden-array-Solution.guessMajority,31,46,1,22,0.5974025974025974
