blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
maximum-value-sum-by-placing-three-rooks-ii-Solution.maximumValueSum,21,32,3,44,0.6037735849056604
minimum-cost-to-reach-city-with-discounts-Solution.minimumCost,21,32,3,44,0.6037735849056604
minimum-sum-of-squared-difference-Solution.minSumSquareDiff,21,32,3,44,0.6037735849056604
number-of-paths-with-max-score-Solution.pathsWithMaxScore,21,32,6,41,0.6037735849056604
time-to-cross-a-bridge-Solution.findCrossingTime,21,32,2,45,0.6037735849056604
earliest-second-to-mark-indices-ii-Solution.earliestSecondToMarkIndices,22,31,5,42,0.5849056603773585
largest-color-value-in-a-directed-graph-Solution.largestPathValue,22,31,4,43,0.5849056603773585
minimum-height-trees-Solution.findMinHeightTrees,22,31,7,40,0.5849056603773585
minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix-Solution.minFlips,22,31,7,40,0.5849056603773585
palindrome-partitioning-iii-Solution.palindromePartition,22,31,6,41,0.5849056603773585
walls-and-gates-Solution.wallsAndGates,22,31,4,43,0.5849056603773585
cherry-pickup-Solution.cherryPickup,23,30,5,42,0.5660377358490566
dice-roll-simulation-Solution.dieSimulator,23,30,5,42,0.5660377358490566
maximum-performance-of-a-team-Solution.maxPerformance,23,30,6,41,0.5660377358490566
minimum-space-wasted-from-packaging-Solution.minWastedSpace,23,30,3,44,0.5660377358490566
minimum-subarrays-in-a-valid-split-Solution.validSubarraySplit,23,30,4,43,0.5660377358490566
number-of-orders-in-the-backlog-Solution.getNumberOfBacklogOrders,23,30,3,44,0.5660377358490566
shortest-path-with-alternating-colors-Solution.shortestAlternatingPaths,23,30,4,43,0.5660377358490566
count-anagrams-Solution.countAnagrams,24,29,4,43,0.5471698113207547
guess-the-majority-in-a-hidden-array-Solution.guessMajority,24,29,7,40,0.5471698113207547
number-of-ways-to-reconstruct-a-tree-Solution.checkWays,24,29,5,42,0.5471698113207547
best-poker-hand-Solution.bestHand,25,28,2,45,0.5283018867924528
distribute-repeating-integers-Solution.canDistribute,25,28,4,43,0.5283018867924528
find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance-Solution.findTheCity,25,28,6,41,0.5283018867924528
minimum-operations-to-convert-number-Solution.minimumOperations,25,28,4,43,0.5283018867924528
number-of-distinct-roll-sequences-Solution.distinctSequences,25,28,4,43,0.5283018867924528
sum-of-remoteness-of-all-cells-Solution.sumRemoteness,25,28,1,46,0.5283018867924528
sum-of-special-evenly-spaced-elements-in-array-Solution.solve,25,28,5,42,0.5283018867924528
best-time-to-buy-and-sell-stock-iv-Solution.maxProfit,26,27,3,44,0.5094339622641509
closest-subsequence-sum-Solution.minAbsDifference,26,27,4,43,0.5094339622641509
find-k-pairs-with-smallest-sums-Solution.kSmallestPairs,26,27,2,45,0.5094339622641509
find-the-grid-of-region-average-Solution.resultGrid,26,27,5,42,0.5094339622641509
minimum-cost-to-equalize-array-Solution.minCostToEqualizeArray,26,27,5,42,0.5094339622641509
stamping-the-sequence-Solution.movesToStamp,26,27,3,44,0.5094339622641509
the-number-of-the-smallest-unoccupied-chair-Solution.smallestChair,26,27,4,43,0.5094339622641509
erect-the-fence-Solution.outerTrees,27,26,5,42,0.49056603773584906
maximum-number-of-moves-to-kill-all-pawns-Solution.maxMoves,27,26,1,46,0.49056603773584906
minCut-Solution.minCut,27,26,6,41,0.49056603773584906
minimum-cost-to-merge-stones-Solution.mergeStones,27,26,2,45,0.49056603773584906
number-of-pairs-of-interchangeable-rectangles-Solution.interchangeableRectangles,27,26,4,43,0.49056603773584906
numbers-at-most-n-given-digit-set-Solution.atMostNGivenDigitSet,27,26,4,43,0.49056603773584906
maximum-number-of-operations-with-the-same-score-ii-Solution.maxOperations,28,25,2,45,0.4716981132075472
minimize-manhattan-distances-Solution.minimumDistance,28,25,2,45,0.4716981132075472
minimum-time-to-finish-the-race-Solution.minimumFinishTime,28,25,4,43,0.4716981132075472
number-of-single-divisor-triplets-Solution.singleDivisorTriplet,28,25,6,41,0.4716981132075472
shortest-and-lexicographically-smallest-beautiful-string-Solution.shortestBeautifulSubstring,28,25,7,40,0.4716981132075472
shortest-path-visiting-all-nodes-Solution.shortestPathLength,28,25,4,43,0.4716981132075472
k-highest-ranked-items-within-a-price-range-Solution.highestRankedKItems,29,24,4,43,0.4528301886792453
minimum-adjacent-swaps-for-k-consecutive-ones-Solution.minMoves,29,24,5,42,0.4528301886792453
find-the-shortest-superstring-Solution.shortestSuperstring,30,23,9,38,0.4339622641509434
number-of-atoms-Solution.countOfAtoms,30,23,9,38,0.4339622641509434
number-of-restricted-paths-from-first-to-last-node-Solution.countRestrictedPaths,30,23,4,43,0.4339622641509434
palindromePartition-Solution.partition,30,23,8,39,0.4339622641509434
prime-pairs-with-target-sum-Solution.findPrimePairs,30,23,4,43,0.4339622641509434
shortest-cycle-in-a-graph-Solution.findShortestCycle,30,23,6,41,0.4339622641509434
strings-differ-by-one-character-Solution.differByOne,30,23,4,43,0.4339622641509434
find-products-of-elements-of-big-array-Solution.findProductsOfElements,31,22,5,42,0.41509433962264153
find-the-largest-palindrome-divisible-by-k-Solution.largestPalindrome,32,21,9,38,0.39622641509433965
maximum-average-pass-ratio-Solution.maxAverageRatio,32,21,6,41,0.39622641509433965
maximum-score-of-a-node-sequence-Solution.maximumScore,32,21,5,42,0.39622641509433965
remove-methods-from-project-Solution.remainingMethods,32,21,8,39,0.39622641509433965
find-the-level-of-tree-with-minimum-sum-Solution.minimumLevel,33,20,5,42,0.37735849056603776
partition-array-into-two-arrays-to-minimize-sum-difference-Solution.minimumDifference,33,20,8,39,0.37735849056603776
find-pattern-in-infinite-stream-i-Solution.findPattern,35,18,12,35,0.33962264150943394
find-the-occurrence-of-first-almost-equal-substring-Solution.minStartingIndex,35,18,8,39,0.33962264150943394
maximum-rows-covered-by-columns-Solution.maximumRows,35,18,10,37,0.33962264150943394
minimum-time-to-revert-word-to-initial-state-ii-Solution.minimumTimeToInitialState,35,18,9,38,0.33962264150943394
count-good-meals-Solution.countPairs,36,17,9,38,0.32075471698113206
find-pattern-in-infinite-stream-ii-Solution.findPattern,36,17,12,35,0.32075471698113206
longest-string-chain-Solution.longestStrChain,36,17,4,43,0.32075471698113206
process-tasks-using-servers-Solution.assignTasks,36,17,10,37,0.32075471698113206
find-all-possible-recipes-from-given-supplies-Solution.findAllRecipes,37,16,15,32,0.3018867924528302
the-most-similar-path-in-a-graph-Solution.mostSimilar,38,15,8,39,0.2830188679245283
double-modular-exponentiation-Solution.getGoodIndices,40,13,10,37,0.24528301886792453
execution-of-all-suffix-instructions-staying-in-a-grid-Solution.executeInstructions,40,13,13,34,0.24528301886792453
statistics-from-a-large-sample-Solution.sampleStats,42,11,19,28,0.20754716981132076
apply-operations-to-maximize-score-Solution.maximumScore,43,10,31,16,0.18867924528301888
isMatch-Solution.isMatch,44,9,17,30,0.16981132075471697
