case_id,vuln_type,audit_report,input_token_num,output_token_num,inference_time
57,unchecked low level calls,error: gpt4 fail,0,0,17.31773281097412
58,unchecked low level calls,error: gpt4 fail,0,0,17.129256010055542
59,unchecked low level calls,error: gpt4 fail,0,0,17.744240522384644
60,unchecked low level calls,error: gpt4 fail,0,0,16.98599624633789
61,unchecked low level calls,error: gpt4 fail,0,0,17.518492698669434
62,unchecked low level calls,error: gpt4 fail,0,0,17.340781927108765
63,unchecked low level calls,error: gpt4 fail,0,0,17.315712690353394
64,unchecked low level calls,error: gpt4 fail,0,0,17.372188806533813
65,unchecked low level calls,error: gpt4 fail,0,0,17.023927688598633
66,unchecked low level calls,error: gpt4 fail,0,0,17.69779062271118
67,unchecked low level calls,error: gpt4 fail,0,0,18.07590126991272
68,unchecked low level calls,error: gpt4 fail,0,0,17.267857789993286
69,unchecked low level calls,error: gpt4 fail,0,0,17.672305822372437
70,unchecked low level calls,error: gpt4 fail,0,0,17.252439260482788
71,unchecked low level calls,error: gpt4 fail,0,0,17.139264583587646
72,unchecked low level calls,error: gpt4 fail,0,0,17.208583116531372
73,front running,error: gpt4 fail,0,0,17.37029719352722
74,front running,error: gpt4 fail,0,0,16.838565826416016
75,front running,error: gpt4 fail,0,0,17.535710334777832
76,front running,error: gpt4 fail,0,0,17.4280846118927
77,arithmetic,error: gpt4 fail,0,0,17.213098287582397
78,arithmetic,error: gpt4 fail,0,0,16.705403327941895
79,arithmetic,error: gpt4 fail,0,0,17.14129638671875
80,arithmetic,error: gpt4 fail,0,0,17.153554439544678
81,arithmetic,error: gpt4 fail,0,0,17.49192976951599
82,arithmetic,error: gpt4 fail,0,0,17.37956929206848
83,arithmetic,error: gpt4 fail,0,0,17.274189710617065
84,arithmetic,error: gpt4 fail,0,0,17.37240481376648
85,arithmetic,error: gpt4 fail,0,0,17.048006534576416
86,arithmetic,error: gpt4 fail,0,0,17.496328830718994
87,arithmetic,error: gpt4 fail,0,0,17.492101192474365
88,arithmetic,error: gpt4 fail,0,0,16.9151828289032
89,arithmetic,error: gpt4 fail,0,0,17.722914218902588
90,arithmetic,error: gpt4 fail,0,0,17.141494035720825
91,bad randomness,error: gpt4 fail,0,0,17.19829773902893
92,bad randomness,error: gpt4 fail,0,0,17.686150789260864
93,bad randomness,error: gpt4 fail,0,0,17.399580717086792
94,bad randomness,error: gpt4 fail,0,0,16.869126558303833
95,bad randomness,error: gpt4 fail,0,0,17.14662456512451
96,bad randomness,error: gpt4 fail,0,0,17.11544966697693
97,reentrancy,error: gpt4 fail,0,0,17.79316997528076
98,reentrancy,error: gpt4 fail,0,0,17.291213274002075
99,reentrancy,error: gpt4 fail,0,0,17.598374128341675
100,reentrancy,error: gpt4 fail,0,0,17.003159523010254
101,reentrancy,error: gpt4 fail,0,0,16.98942279815674
102,reentrancy,error: gpt4 fail,0,0,17.703505992889404
103,reentrancy,error: gpt4 fail,0,0,17.54646325111389
104,reentrancy,error: gpt4 fail,0,0,17.369341611862183
105,reentrancy,error: gpt4 fail,0,0,16.96565532684326
106,reentrancy,error: gpt4 fail,0,0,16.955360174179077
107,reentrancy,error: gpt4 fail,0,0,17.079434871673584
108,reentrancy,error: gpt4 fail,0,0,17.225003242492676
109,reentrancy,error: gpt4 fail,0,0,17.4703152179718
110,reentrancy,error: gpt4 fail,0,0,17.462708234786987
111,reentrancy,error: gpt4 fail,0,0,17.256505727767944
112,reentrancy,error: gpt4 fail,0,0,17.314348936080933
113,reentrancy,error: gpt4 fail,0,0,17.250590562820435
114,reentrancy,error: gpt4 fail,0,0,17.300478219985962
115,reentrancy,error: gpt4 fail,0,0,17.457698106765747
116,reentrancy,error: gpt4 fail,0,0,17.173233032226562
117,reentrancy,error: gpt4 fail,0,0,16.990490674972534
118,reentrancy,error: gpt4 fail,0,0,16.98307776451111
119,reentrancy,error: gpt4 fail,0,0,17.077787160873413
120,reentrancy,error: gpt4 fail,0,0,17.3655002117157
121,reentrancy,error: gpt4 fail,0,0,16.993340015411377
122,reentrancy,error: gpt4 fail,0,0,17.295161962509155
123,reentrancy,error: gpt4 fail,0,0,17.545026779174805
124,reentrancy,error: gpt4 fail,0,0,17.44281768798828
125,reentrancy,error: gpt4 fail,0,0,17.326107501983643
126,reentrancy,error: gpt4 fail,0,0,17.180375576019287
127,time manipulation,error: gpt4 fail,0,0,17.23060894012451
128,time manipulation,error: gpt4 fail,0,0,17.505672931671143
129,time manipulation,error: gpt4 fail,0,0,17.181872844696045
130,time manipulation,error: gpt4 fail,0,0,17.55168104171753
131,time manipulation,error: gpt4 fail,0,0,17.100953578948975
132,short addresses,error: gpt4 fail,0,0,17.16483974456787
133,denial of service,error: gpt4 fail,0,0,17.33662724494934
134,denial of service,error: gpt4 fail,0,0,17.303329467773438
135,denial of service,error: gpt4 fail,0,0,17.748350858688354
136,denial of service,error: gpt4 fail,0,0,17.579089403152466
137,denial of service,error: gpt4 fail,0,0,17.229662656784058
138,denial of service,error: gpt4 fail,0,0,17.072346210479736
