case_id,vuln_type,audit_report,input_token_num,output_token_num,inference_time
71,unchecked low level calls,error: gpt4 fail,0,0,17.26232409477234
72,unchecked low level calls,error: gpt4 fail,0,0,16.928598165512085
73,front running,error: gpt4 fail,0,0,17.32696294784546
74,front running,error: gpt4 fail,0,0,17.417150735855103
75,front running,error: gpt4 fail,0,0,17.619593381881714
76,front running,error: gpt4 fail,0,0,17.141600847244263
77,arithmetic,error: gpt4 fail,0,0,17.264079093933105
78,arithmetic,error: gpt4 fail,0,0,17.218645811080933
79,arithmetic,error: gpt4 fail,0,0,16.918131589889526
80,arithmetic,error: gpt4 fail,0,0,17.16927170753479
81,arithmetic,error: gpt4 fail,0,0,16.931222677230835
82,arithmetic,error: gpt4 fail,0,0,17.64888906478882
83,arithmetic,error: gpt4 fail,0,0,17.432268857955933
84,arithmetic,error: gpt4 fail,0,0,17.164278030395508
85,arithmetic,error: gpt4 fail,0,0,17.632120370864868
86,arithmetic,error: gpt4 fail,0,0,17.88958716392517
87,arithmetic,error: gpt4 fail,0,0,17.240659952163696
88,arithmetic,error: gpt4 fail,0,0,17.264771461486816
89,arithmetic,error: gpt4 fail,0,0,16.82561445236206
90,arithmetic,error: gpt4 fail,0,0,17.46621823310852
91,bad randomness,error: gpt4 fail,0,0,17.50148844718933
92,bad randomness,error: gpt4 fail,0,0,17.206647872924805
93,bad randomness,error: gpt4 fail,0,0,17.851975679397583
94,bad randomness,error: gpt4 fail,0,0,17.07975125312805
95,bad randomness,error: gpt4 fail,0,0,17.22024178504944
96,bad randomness,error: gpt4 fail,0,0,17.40441393852234
97,reentrancy,error: gpt4 fail,0,0,16.906842708587646
98,reentrancy,error: gpt4 fail,0,0,17.343529224395752
99,reentrancy,error: gpt4 fail,0,0,17.176921367645264
100,reentrancy,error: gpt4 fail,0,0,17.24710202217102
101,reentrancy,error: gpt4 fail,0,0,17.388033151626587
102,reentrancy,error: gpt4 fail,0,0,17.771469116210938
103,reentrancy,error: gpt4 fail,0,0,17.233108043670654
104,reentrancy,error: gpt4 fail,0,0,17.811981201171875
105,reentrancy,error: gpt4 fail,0,0,17.447498083114624
106,reentrancy,error: gpt4 fail,0,0,17.151008129119873
107,reentrancy,error: gpt4 fail,0,0,17.353885650634766
108,reentrancy,error: gpt4 fail,0,0,17.483787298202515
109,reentrancy,error: gpt4 fail,0,0,17.48956322669983
110,reentrancy,error: gpt4 fail,0,0,17.19714856147766
111,reentrancy,error: gpt4 fail,0,0,17.477572679519653
112,reentrancy,error: gpt4 fail,0,0,17.493355751037598
113,reentrancy,error: gpt4 fail,0,0,17.497469425201416
114,reentrancy,error: gpt4 fail,0,0,17.018208026885986
115,reentrancy,error: gpt4 fail,0,0,16.936665534973145
116,reentrancy,error: gpt4 fail,0,0,17.15466833114624
117,reentrancy,error: gpt4 fail,0,0,17.209165811538696
118,reentrancy,error: gpt4 fail,0,0,17.736948251724243
119,reentrancy,error: gpt4 fail,0,0,17.284778594970703
120,reentrancy,error: gpt4 fail,0,0,17.424692392349243
121,reentrancy,error: gpt4 fail,0,0,17.247884273529053
122,reentrancy,error: gpt4 fail,0,0,17.366975784301758
123,reentrancy,error: gpt4 fail,0,0,17.332902908325195
124,reentrancy,error: gpt4 fail,0,0,16.74783205986023
125,reentrancy,error: gpt4 fail,0,0,17.188061475753784
126,reentrancy,error: gpt4 fail,0,0,16.983452558517456
127,time manipulation,error: gpt4 fail,0,0,17.31362819671631
128,time manipulation,error: gpt4 fail,0,0,17.294852018356323
129,time manipulation,error: gpt4 fail,0,0,17.068923950195312
130,time manipulation,error: gpt4 fail,0,0,16.997377634048462
131,time manipulation,error: gpt4 fail,0,0,17.09658169746399
132,short addresses,error: gpt4 fail,0,0,17.516798734664917
133,denial of service,error: gpt4 fail,0,0,17.3383686542511
134,denial of service,error: gpt4 fail,0,0,17.661421060562134
135,denial of service,error: gpt4 fail,0,0,17.52389693260193
136,denial of service,error: gpt4 fail,0,0,17.048340320587158
137,denial of service,error: gpt4 fail,0,0,17.032245874404907
138,denial of service,error: gpt4 fail,0,0,19.264853715896606
