case_id,vuln_type,audit_report,input_token_num,output_token_num,inference_time
121,reentrancy,error: gpt4 fail,0,0,17.874104738235474
122,reentrancy,error: gpt4 fail,0,0,17.62872838973999
123,reentrancy,error: gpt4 fail,0,0,17.88885998725891
124,reentrancy,error: gpt4 fail,0,0,17.452762842178345
125,reentrancy,error: gpt4 fail,0,0,17.425044298171997
126,reentrancy,error: gpt4 fail,0,0,17.455890893936157
127,time manipulation,error: gpt4 fail,0,0,17.340091228485107
128,time manipulation,error: gpt4 fail,0,0,17.359296321868896
129,time manipulation,error: gpt4 fail,0,0,17.19860076904297
130,time manipulation,error: gpt4 fail,0,0,17.468852043151855
131,time manipulation,error: gpt4 fail,0,0,17.452282667160034
132,short addresses,error: gpt4 fail,0,0,17.38315200805664
133,denial of service,error: gpt4 fail,0,0,17.35934615135193
134,denial of service,error: gpt4 fail,0,0,17.350640535354614
135,denial of service,error: gpt4 fail,0,0,17.37037467956543
136,denial of service,error: gpt4 fail,0,0,17.646514654159546
137,denial of service,error: gpt4 fail,0,0,17.161527395248413
138,denial of service,error: gpt4 fail,0,0,17.289779901504517
